Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2006","2006","t","1200","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2007","2007","ha","1800","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2007","2007","kg/ha","777.8","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2007","2007","t","1400","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2008","2008","ha","1900","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2008","2008","kg/ha","684.2","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2008","2008","t","1300","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2009","2009","ha","1550","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2009","2009","kg/ha","774.2","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2009","2009","t","1200","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2010","2010","ha","2873","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2010","2010","kg/ha","810.6","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2010","2010","t","2328.73","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2011","2011","ha","3199","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2011","2011","kg/ha","873.3","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2011","2011","t","2793.61","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2012","2012","ha","3118","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2012","2012","kg/ha","917.4","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2012","2012","t","2860.74","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2013","2013","ha","3170","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2013","2013","kg/ha","959","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2013","2013","t","3040.09","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2014","2014","ha","3260","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2014","2014","kg/ha","1024.5","X","Figure from international organizations",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2014","2014","t","3340","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2015","2015","ha","2701","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2015","2015","kg/ha","873.4","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2015","2015","t","2359.09","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2016","2016","ha","1914","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2016","2016","kg/ha","722.6","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2016","2016","t","1383","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2017","2017","ha","2601","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2017","2017","kg/ha","1070","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2017","2017","t","2783","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2018","2018","ha","3090","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2018","2018","kg/ha","1148.9","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2018","2018","t","3550","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2019","2019","ha","3430","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2019","2019","kg/ha","944.6","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2019","2019","t","3240","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2020","2020","ha","2990","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2020","2020","kg/ha","1030.1","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2020","2020","t","3080","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2021","2021","ha","2880","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2021","2021","kg/ha","1041.7","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2021","2021","t","3000","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2022","2022","ha","2798","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2022","2022","kg/ha","1039.5","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2022","2022","t","2908.92","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01703","Chick peas, dry","2023","2023","ha","2849","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01703","Chick peas, dry","2023","2023","kg/ha","1061.5","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01703","Chick peas, dry","2023","2023","t","3023.82","I","Imputed value",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01322","Lemons and limes","2000","2000","ha","3629","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01322","Lemons and limes","2000","2000","kg/ha","28575.4","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01322","Lemons and limes","2000","2000","t","103700","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01322","Lemons and limes","2001","2001","ha","3607","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01322","Lemons and limes","2001","2001","kg/ha","28583.3","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01322","Lemons and limes","2001","2001","t","103100","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01322","Lemons and limes","2002","2002","ha","3500","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01322","Lemons and limes","2002","2002","kg/ha","23218","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01322","Lemons and limes","2002","2002","t","81263","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01322","Lemons and limes","2003","2003","ha","3549","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01322","Lemons and limes","2003","2003","kg/ha","23443.2","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01322","Lemons and limes","2003","2003","t","83200","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01322","Lemons and limes","2004","2004","ha","3840","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01322","Lemons and limes","2004","2004","kg/ha","27734.4","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01322","Lemons and limes","2004","2004","t","106500","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01322","Lemons and limes","2005","2005","ha","4000","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01322","Lemons and limes","2005","2005","kg/ha","28300","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01322","Lemons and limes","2005","2005","t","113200","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01322","Lemons and limes","2006","2006","ha","4200","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01322","Lemons and limes","2006","2006","kg/ha","21833.3","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01322","Lemons and limes","2006","2006","t","91700","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01322","Lemons and limes","2007","2007","ha","4100","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01322","Lemons and limes","2007","2007","kg/ha","27804.9","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01322","Lemons and limes","2007","2007","t","114000","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01322","Lemons and limes","2008","2008","ha","4100","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01322","Lemons and limes","2008","2008","kg/ha","27804.9","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01322","Lemons and limes","2008","2008","t","114000","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5312","Area harvested","01322","Lemons and limes","2009","2009","ha","4321","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5412","Yield","01322","Lemons and limes","2009","2009","kg/ha","28095.3","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01322","Lemons and limes","2009","2009","t","121400","A","Official figure",""
