Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2017","2017","kcal/cap/d","26","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2018","2018","kcal/cap/d","20","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2019","2019","kcal/cap/d","21","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2020","2020","kcal/cap/d","25","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/cap/d","30","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2022","2022","kcal/cap/d","32","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2023","2023","kcal/cap/d","33","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2000","2000","%","35.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2001","2001","%","36.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2002","2002","%","36.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2003","2003","%","37.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2004","2004","%","38.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2005","2005","%","38.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2006","2006","%","39","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2007","2007","%","39.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2008","2008","%","39.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2009","2009","%","40","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2010","2010","%","40.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2011","2011","%","40.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2012","2012","%","40.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2013","2013","%","40.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2014","2014","%","40.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2015","2015","%","40.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2016","2016","%","40.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2017","2017","%","41","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2018","2018","%","41","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2019","2019","%","41.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2020","2020","%","41.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2021","2021","%","41.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2022","2022","%","41.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2000","2000","%","10.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2001","2001","%","10.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2002","2002","%","10.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2003","2003","%","10.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2004","2004","%","10.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2005","2005","%","11","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2006","2006","%","11.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2007","2007","%","11.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2008","2008","%","11.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2009","2009","%","11.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2010","2010","%","12","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2011","2011","%","12.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21049","Prevalence of low birthweight (percent)","2012","2012","%","12.4","X","Figure from international organizations",""
